smiles,scaffold,logP,tPSA,QED
COc1ccccc1NC(=O)c1snc(C(C)C)c1N,O=C(Nc1ccccc1)c1ccns1,3.1096,77.24,0.907019281
Cc1nc(C(C)(C)NC(=O)COc2ccccc2C(N)=O)sc1C,O=C(COc1ccccc1)NCc1nccs1,2.28914,94.31,0.838066359
Cc1cc(NC(=O)c2ccccc2NS(=O)(=O)C(C)C)no1,O=C(Nc1ccon1)c1ccccc1,2.38542,101.3,0.879432763
COc1ccc(NC(=O)Cc2ccc(-c3ccno3)o2)cc1O,O=C(Cc1ccc(-c2ccno2)o1)Nc1ccccc1,2.83,97.73,0.751225692
CCOc1ccc(CC)cc1NC(=O)C(C)Sc1ncn[nH]1,O=C(CSc1ncn[nH]1)Nc1ccccc1,2.8851,79.9,0.766846295
Cc1noc(C)c1S(=O)(=O)Nc1cc(-c2cccnc2)ns1,O=S(=O)(Nc1cc(-c2cccnc2)ns1)c1cnoc1,2.61074,97.98,0.786191783
Cc1ccc(C)c(NC(=O)CSc2ncc(C#N)cc2N)c1,O=C(CSc1ccccn1)Nc1ccccc1,2.88312,91.8,0.846930074
COc1ccccc1NC(=O)Nc1ccc2c(c1)OCC(=O)N2,O=C1COc2cc(NC(=O)Nc3ccccc3)ccc2N1,2.6701,88.69,0.812554418
Cc1ccc(C(=O)Nc2ccccc2C(=O)NC(C)CC#N)o1,O=C(Nc1ccccc1)c1ccco1,2.8723,95.13,0.887196179
CCOC(=O)c1c(C)[nH]c(C(=O)Nc2ccn(CC(C)C)n2)c1C,O=C(Nc1cc[nH]n1)c1ccc[nH]1,2.91304,89.01,0.796057888
COc1ccc(NC(C)=O)cc1NC(=O)Nc1cccnc1,O=C(Nc1ccccc1)Nc1cccnc1,2.6926,92.35,0.809093609
COc1c(NC(C)=O)cccc1NC(=O)c1ccccc1NC(C)=O,O=C(Nc1ccccc1)c1ccccc1,2.8643,96.53,0.778906851
N#Cc1ccccc1OCc1nnc(-c2csnn2)o1,c1ccc(OCc2nnc(-c3csnn3)o2)cc1,2.03878,97.72,0.72288363
CCc1noc(CCNC(=O)c2ccccc2NC(=O)C(C)C)n1,O=C(NCCc1ncno1)c1ccccc1,2.199,97.12,0.810932071
Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1NS(C)(=O)=O,O=C(Nc1ccccc1)c1ccccc1,2.4905,99.06,0.899861849
Cc1occc1-c1nnc(SCCC(N)=O)o1,c1cc(-c2nnco2)co1,1.60552,95.15,0.813091031
COc1ccc(NC(=O)c2ccc(NC(N)=O)cc2)cc1,O=C(Nc1ccccc1)c1ccccc1,2.4381,93.45,0.804976172
Cc1ccc(C(=O)Nc2ccc3nc(S(N)(=O)=O)sc3c2)cc1,O=C(Nc1ccc2ncsc2c1)c1ccccc1,2.50442,102.15,0.759641409
NC(=O)c1cc(NC(=O)Nc2ccco2)ccc1Cl,O=C(Nc1ccccc1)Nc1ccco1,2.6759,97.36,0.805428956
COc1ccc(NC(=O)c2cc(-c3cc(C)no3)on2)cn1,O=C(Nc1cccnc1)c1cc(-c2ccno2)on1,2.29392,103.28,0.78788868
COc1ccc(NC(=O)c2csc(NC(=O)NC3CC3)n2)cc1,O=C(Nc1nc(C(=O)Nc2ccccc2)cs1)NC1CC1,2.6879,92.35,0.784719977
NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,O=C(Nc1ccccc1)Nc1ccccc1,2.6314,101.29,0.808013738
COc1ccccc1C(=O)Nc1ccc(NC(=O)CC#N)cc1,O=C(Nc1ccccc1)c1ccccc1,2.79968,91.22,0.888105001
COc1ccc(NC(=O)c2cnc(-c3ccncc3)nc2C)cn1,O=C(Nc1cccnc1)c1cnc(-c2ccncc2)nc1,2.50292,89.89,0.793829183
O=C(NCCS(=O)(=O)NC1CCCCC1)Nc1cccc(Cl)c1,O=C(NCCS(=O)(=O)NC1CCCCC1)Nc1ccccc1,2.7136,87.3,0.72933545
CC(C)n1cnnc1SCC(=O)Nc1ncc(C#N)cc1Cl,O=C(CSc1nnc[nH]1)Nc1ccccn1,2.50988,96.49,0.842525844
CCCn1c(C)cc2cc(NC(=O)c3cc(C(N)=O)cn3C)cnc21,O=C(Nc1cnc2[nH]ccc2c1)c1ccc[nH]1,2.44442,94.94,0.747217787
Cc1nnc(-c2ccccc2NC(=O)c2ccoc2C)o1,O=C(Nc1ccccc1-c1nnco1)c1ccoc1,3.19874,81.16,0.797857293
COC(=O)c1ccsc1NC(=O)Nc1c(C)n[nH]c1C,O=C(Nc1cn[nH]c1)Nc1cccs1,2.51864,96.11,0.757767771
NC(=O)CSc1nc(-c2ccccc2Cl)cnc1N,c1ccc(-c2cnccn2)cc1,1.9566,94.89,0.840523338
CC(C)n1cnnc1SCC(=O)Nc1ccc(C#N)cc1O,O=C(CSc1nnc[nH]1)Nc1ccccc1,2.16708,103.83,0.646725657
CCOc1ccccc1NC(=O)Nc1ccon1,O=C(Nc1ccccc1)Nc1ccon1,2.7173,76.39,0.870422744
Cc1noc(C)c1Cc1nc(N)nc(Nc2ccc(F)cc2)n1,c1ccc(Nc2ncnc(Cc3cnoc3)n2)cc1,2.53214,102.75,0.762349702
COc1ccc(-c2noc(CNC(=O)C3CCCCCC3)n2)cc1O,O=C(NCc1nc(-c2ccccc2)no1)C1CCCCCC1,3.0374,97.48,0.808488353
Cc1noc(C)c1C(C)NC(=O)Nc1ccccc1N,O=C(NCc1cnoc1)Nc1ccccc1,2.75634,93.18,0.750111831
CCOC(=O)c1c(NC(=O)OC(C)(C)C)sc(C(=O)NC)c1C,c1ccsc1,2.93982,93.73,0.820613673
Cc1ccc(-c2csc(NC(=O)c3cnc(C)nc3N)n2)cc1,O=C(Nc1nc(-c2ccccc2)cs1)c1cncnc1,3.05144,93.79,0.771645407
Cc1ncsc1CNC(=O)c1cnc(C2CCCC2)nc1N,O=C(NCc1cncs1)c1cnc(C2CCCC2)nc1,2.41132,93.79,0.902851887
CCOc1ccccc1CNC(=O)Nc1ccc(C)c(C(N)=O)c1,O=C(NCc1ccccc1)Nc1ccccc1,2.81432,93.45,0.761321379
CCOC(=O)c1ccc(NC(=O)NCc2c(C)noc2C)cc1,O=C(NCc1cnoc1)Nc1ccccc1,2.78984,93.46,0.827075565
NC(=O)NCCC(=O)Nc1ccc(Oc2cccc(F)c2)cc1,c1ccc(Oc2ccccc2)cc1,2.6149,93.45,0.764219585
CCOC(=O)c1sc(NC(=O)CCC#N)c(C#N)c1C,c1ccsc1,2.34718,102.98,0.838548274
Cc1cc(C)c(CNC(=O)NC(C)c2ccc(C#N)cc2)c(=O)[nH]1,O=C(NCc1ccccc1)NCc1ccc[nH]c1=O,2.42382,97.78,0.805293563
CCCCOc1nc(N)c(C#N)cc1C#N,c1ccncc1,1.58606,95.72,0.770658351
CC(=O)Nc1ccc(C#N)cc1NC(=O)c1ccccc1O,O=C(Nc1ccccc1)c1ccccc1,2.47458,102.22,0.808985082
Cc1ccc(S(N)(=O)=O)cc1NC(=O)Oc1ccccc1,O=C(Nc1ccccc1)Oc1ccccc1,2.25332,98.49,0.908185176
Cc1nnc(NC(=O)Nc2ccccc2Br)cc1N,O=C(Nc1ccccc1)Nc1cccnn1,2.77372,92.93,0.792439711
CC(C)Oc1ccccc1NC(=O)CNC(=O)c1cccc(C#N)c1,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,2.71398,91.22,0.847672468
COc1ccccc1NC(=O)Nc1ccccc1C(N)=O,O=C(Nc1ccccc1)Nc1ccccc1,2.4381,93.45,0.804976172
Cc1ccc(S(=O)(=O)Nc2ccc(C(N)=O)cc2)c(Cl)c1,O=S(=O)(Nc1ccccc1)c1ccccc1,2.54812,89.26,0.905272168
NC(=O)Nc1cccc(NC(=O)c2cccnc2Cl)c1,O=C(Nc1ccccc1)c1cccnc1,2.4779,97.11,0.757492153
Cc1cc(NC(=O)c2onc(C#N)c2Br)on1,O=C(Nc1ccno1)c1ccno1,1.8575,104.95,0.906549521
N#Cc1ccc(S(=O)(=O)NCc2csc(-c3ccco3)n2)cc1,O=S(=O)(NCc1csc(-c2ccco2)n1)c1ccccc1,2.75328,95.99,0.766832203
Cc1n[nH]c(C)c1C1CCCN1C(=O)Nc1ncccc1C#N,O=C(Nc1ccccn1)N1CCCC1c1cn[nH]c1,2.66222,97.7,0.890593239
Cc1ccc(NC(=O)c2cccc(C#N)c2)cc1NC(N)=O,O=C(Nc1ccccc1)c1ccccc1,2.6096,108.01,0.809127075
NC(=O)c1nccnc1Oc1ccc(Oc2ccccc2)o1,c1ccc(Oc2ccc(Oc3cnccn3)o2)cc1,2.7531,100.47,0.776715636
Cc1occc1C(=O)Nc1nnc(-c2ccoc2)o1,O=C(Nc1nnc(-c2ccoc2)o1)c1ccoc1,2.48332,94.3,0.775966418
COc1ccc(Cl)cc1NC(=O)COC(=O)c1cc(C)cnc1O,O=C(COC(=O)c1cccnc1)Nc1ccccc1,2.55312,97.75,0.804121095
NC(=O)c1cnc(NC(=O)c2cc(-c3cccs3)on2)s1,O=C(Nc1nccs1)c1cc(-c2cccs2)on1,2.2108,111.11,0.765268278
NC(=O)c1cccc(C(=O)Nc2nc3ccccc3o2)c1Cl,O=C(Nc1nc2ccccc2o1)c1ccccc1,2.8324,98.22,0.776015368
Cc1cc(C(=O)NCc2nc(N)c(C(=O)N3CCCC3)s2)c(C)o1,O=C(NCc1ncc(C(=O)N2CCCC2)s1)c1ccoc1,2.10114,101.46,0.880910073
Cc1cc(C)c(CNC(=O)c2ccc(C#N)c(SCC#N)n2)c(C)n1,O=C(NCc1cccnc1)c1ccccn1,2.81922,102.46,0.831022794
Cc1cc(C(=O)Nc2ccccc2C(N)=O)c2c(C)noc2c1,O=C(Nc1ccccc1)c1cccc2oncc12,2.79584,98.22,0.776838518
CC(NC(=O)Nc1cccc(C(N)=O)c1)c1ccco1,O=C(NCc1ccco1)Nc1ccccc1,2.2612,97.36,0.796524167
CCc1noc(CCC(=O)Nc2ccc(NC(C)=O)cc2)n1,O=C(CCc1ncno1)Nc1ccccc1,2.1617,97.12,0.851901044
CCCCC(=O)Nc1nnc(-c2cc(N)oc2C)s1,c1cc(-c2nncs2)co1,2.81742,94.04,0.87783795
Cc1noc(C)c1CNc1ncc(N)cc1Br,c1ccc(NCc2cnoc2)nc1,2.64324,76.97,0.910388205
NC(=O)c1cc(NC(=O)CCC2CCCCC2)ccc1N,O=C(CCC1CCCCC1)Nc1ccccc1,2.6667,98.21,0.726615584
CCOC(=O)c1c(CCOc2ccccc2)nc(N)c(C#N)c1C,c1ccc(OCCc2ccccn2)cc1,2.6421,98.23,0.819831018
CC(C)NC(=O)Nc1ccc(NC(=O)c2ccon2)cc1,O=C(Nc1ccccc1)c1ccon1,2.4568,96.26,0.804743315
Cc1ncsc1NC(=O)Nc1ccc(Cl)cc1C(N)=O,O=C(Nc1ccccc1)Nc1cncs1,2.84782,97.11,0.812744989
N#Cc1cccc(CNC(=O)Nc2cccc(C(N)=O)c2)c1,O=C(NCc1ccccc1)Nc1ccccc1,1.97888,108.01,0.801784433
Cc1nc(NC(=O)c2nnc(-c3ccccc3C)o2)no1,O=C(Nc1ncon1)c1nnc(-c2ccccc2)o1,1.98874,106.94,0.783521767
COC(=O)c1c(C)[nH]c(NC(=O)Nc2nccs2)c1C,O=C(Nc1ccc[nH]1)Nc1nccs1,2.51864,96.11,0.757767771
CC(C)(C)NC(=O)CSc1nnc(NC(=O)c2cccs2)o1,O=C(Nc1nnco1)c1cccs1,2.3902,97.12,0.811268858
CCCCCc1noc(CNc2cccc(C#N)n2)n1,c1ccc(NCc2ncno2)nc1,2.68108,87.63,0.778815364
Cc1cccc(NC(=O)Nc2ncccc2C#N)c1O,O=C(Nc1ccccc1)Nc1ccccn1,2.6113,98.04,0.728944812
Cc1ccccc1NC(=O)c1cnc(NC(=O)NC(C)C)o1,O=C(Nc1ccccc1)c1cnco1,2.76522,96.26,0.808733703
COc1ccc(-c2nnc(NC(=O)c3scnc3C)o2)o1,O=C(Nc1nnc(-c2ccco2)o1)c1cncs1,2.35542,103.28,0.788604779
COc1ccc(Cc2nnc(NC(=O)CCCC#N)o2)cc1,c1ccc(Cc2nnco2)cc1,2.30138,101.04,0.787223281
CCc1nnc(NC(=O)c2nnn(-c3ccccc3Cl)c2C)o1,O=C(Nc1nnco1)c1cn(-c2ccccc2)nn1,2.42682,98.73,0.787376376
Cc1nnc(Sc2nnc(NC(=O)C3CC3)s2)c(C#N)c1C,O=C(Nc1nnc(Sc2cccnn2)s1)C1CC1,2.31632,104.45,0.856530895
CC(Cc1cccs1)NC(=O)Nc1ccc(C#N)cc1N,O=C(NCCc1cccs1)Nc1ccccc1,2.95468,90.94,0.758063406
CC(=O)Nc1ccc(OCC(=O)Nc2nnc(C(F)(F)F)s2)cc1,O=C(COc1ccccc1)Nc1nncs1,2.5328,93.21,0.854698468
NC(=O)c1ccc(NC(=O)c2ccccc2OC(F)F)cc1O,O=C(Nc1ccccc1)c1ccccc1,2.3448,101.65,0.786071001
Cc1nncn1-c1ccccc1NC(=O)c1ccc(C#N)o1,O=C(Nc1ccccc1-n1cnnc1)c1ccco1,2.2927,96.74,0.798717163
CCOC(=O)c1cc(C#N)c(NC(=O)c2ccc(OC)cc2)nc1C,O=C(Nc1ccccn1)c1ccccc1,2.6993,101.31,0.840500138
NS(=O)(=O)Cc1ccccc1NC(=O)Nc1ccccc1Cl,O=C(Nc1ccccc1)Nc1ccccc1,2.7725,101.29,0.797742428
CCCC(=O)Nc1ccc(NC(=O)NCc2nc(C)cc(C)n2)cc1,O=C(NCc1ncccn1)Nc1ccccc1,3.15374,96.01,0.751802409
CCOc1c(OC)ccnc1NC(=O)Nc1cc(C)on1,O=C(Nc1ccccn1)Nc1ccon1,2.42932,98.51,0.877769039
COC(=O)c1sc(C(C)=O)cc1NC(=O)c1ccccc1C#N,O=C(Nc1ccsc1)c1ccccc1,2.86128,96.26,0.687416769
COc1cc(C)ccc1S(=O)(=O)CC(=O)Nc1cccc(NC(C)=O)c1,O=C(CS(=O)(=O)c1ccccc1)Nc1ccccc1,2.37442,101.57,0.805904791
CCOC(=O)c1coc(C(=O)Nc2ccc(C#N)cc2)c1,O=C(Nc1ccccc1)c1ccco1,2.58028,92.33,0.870924345
CCc1ccc(NC(=O)CSc2nc(N)cc(C#N)n2)cc1,O=C(CSc1ncccn1)Nc1ccccc1,2.22368,104.69,0.64756176
Cc1snc(C#N)c1C(=O)Nc1cccc2[nH]ncc12,O=C(Nc1cccc2[nH]ncc12)c1cnsc1,2.4518,94.46,0.754864383
Cc1noc2ncnc(N3CC(C(N)=O)c4ccccc43)c12,c1ccc2c(c1)CCN2c1ncnc2oncc12,1.64682,98.14,0.771491949
CC(Sc1ncc(N)cc1C#N)c1ncccc1N,c1ccc(CSc2ccccn2)nc1,2.36598,101.61,0.830819646
CC(C)(C)NC(=O)c1cc(C(=O)Nc2ccccc2)oc1N,O=C(Nc1ccccc1)c1ccco1,2.6424,97.36,0.811425591
CCCOC(=O)c1c(C)nc(N)nc1C(C)NC(=O)c1ccccc1,O=C(NCc1ccncn1)c1ccccc1,2.42502,107.2,0.780778467
Cc1csc(C(NC(=O)c2ccc(S(N)(=O)=O)s2)C(C)C)n1,O=C(NCc1nccs1)c1cccs1,2.28752,102.15,0.854709435
CCCC1(CNC(=O)Nc2ccc(S(N)(=O)=O)cc2)CCC1,O=C(NCC1CCC1)Nc1ccccc1,2.4259,101.29,0.748301912
Cc1ccc(-c2nc(SC(C)C(N)=O)nc(C)c2C#N)cc1,c1ccc(-c2ccncn2)cc1,2.59802,92.66,0.691640376
CCNC(=O)c1ccc(Cl)c(NC(=O)c2ccc(C(N)=O)s2)c1,O=C(Nc1ccccc1)c1cccs1,2.5024,101.29,0.770850253
CC(C)(C)Oc1ccccc1CNC(=O)c1oncc1N,O=C(NCc1ccccc1)c1ccno1,2.3641,90.38,0.901348999
CCOC(=O)c1csc(Nc2ncccc2N)n1,c1ccc(Nc2nccs2)nc1,2.0406,90.13,0.821188681
Cc1n[nH]c(C)c1Nc1cc(OCCC#N)ncn1,c1cc(Nc2cn[nH]c2)ncn1,1.85262,99.51,0.793808266
CCCn1c(C)nnc1SCC(C#N)C(C)(C#N)C#N,c1nnc[nH]1,2.28186,102.08,0.743945609
CCOC(=O)c1csc(NC(=O)c2ccc(O)cc2Cl)n1,O=C(Nc1nccs1)c1ccccc1,2.9311,88.52,0.843234073
NC(=O)c1ccc(OCc2nc(-c3cccs3)no2)cc1,c1ccc(OCc2nc(-c3cccs3)no2)cc1,2.476,91.24,0.781326144
Cc1cc(N)nc(SCc2nnc(C#N)s2)c1Cl,c1ccc(SCc2nncs2)nc1,2.6411,88.48,0.876153964
COc1ccc(C(=O)Nc2cccc(-c3nnc(C)o3)c2)o1,O=C(Nc1cccc(-c2nnco2)c1)c1ccco1,2.89892,90.39,0.796215288
CC(C)c1noc(COC(=O)c2cnc(N)c(Cl)c2)n1,O=C(OCc1ncno1)c1cccnc1,2.1806,104.13,0.862057182
COc1cc(C(=O)Nc2nc(-c3ccco3)c(C)s2)ncn1,O=C(Nc1nc(-c2ccco2)cs1)c1ccncn1,2.76242,90.14,0.79567854
O=C(Nc1ccc2oc(=O)ccc2c1)C1CC(O)=Nc2ccccc21,O=C(Nc1ccc2oc(=O)ccc2c1)C1CC=Nc2ccccc21,3.507,91.9,0.701577733
Cc1nc(CNc2nnc(-c3ccco3)o2)nc(C(C)C)n1,c1coc(-c2nnc(NCc3ncncn3)o2)c1,2.55852,102.76,0.766434844
N#Cc1ccccc1SCCC(=O)Nc1ccc(C(N)=O)cc1,O=C(CCSc1ccccc1)Nc1ccccc1,2.77808,95.98,0.798191973
Cc1noc(C2CCOCC2)c1C(=O)Nc1cccc2nonc12,O=C(Nc1cccc2nonc12)c1cnoc1C1CCOCC1,2.66552,103.28,0.787913969
COc1ccc(Nc2ncnc(NC3CCCC3)c2N)cn1,c1cncc(Nc2cc(NC3CCCC3)ncn2)c1,2.5605,97.98,0.780177363
CC(=O)Nc1ccccc1NC(=O)c1cccnc1SCC#N,O=C(Nc1ccccc1)c1cccnc1,2.90798,94.88,0.823813556
Nc1cc(CNC(=O)c2ccc(Cl)cc2Cl)cnc1N,O=C(NCc1cccnc1)c1ccccc1,2.4828,94.03,0.811431786
NC(=O)Cn1ccc(NC(=O)c2cccnc2Sc2ccccc2)n1,O=C(Nc1cc[nH]n1)c1cccnc1Sc1ccccc1,2.1669,102.9,0.706806805
NC(=O)c1ccccc1NC(=O)c1c[nH]nc1C1CCC1,O=C(Nc1ccccc1)c1c[nH]nc1C1CCC1,2.0284,100.87,0.800209427
CC(NC(=O)Nc1ccc(C(N)=O)cc1)c1ccc2c(c1)COC2,O=C(NCc1ccc2c(c1)COC2)Nc1ccccc1,2.6984,93.45,0.8065399
Cc1cc(NC(=O)c2ccc(NC(=O)c3ccncc3)nc2)ccn1,O=C(Nc1ccncc1)c1ccc(NC(=O)c2ccncc2)nc1,2.68462,96.87,0.764926769
CCOC(=O)c1noc(CNc2ccc(N)cc2Cl)n1,c1ccc(NCc2ncno2)cc1,2.094,103.27,0.642867397
COC(=O)c1c(Oc2ccccc2C#N)coc1N,c1ccc(Oc2ccoc2)cc1,2.31238,98.48,0.847935265
O=C(Nc1ccccc1Oc1cccnc1)NC1CCCCC1O,O=C(Nc1ccccc1Oc1cccnc1)NC1CCCCC1,3.2989,83.48,0.804362695
CC(=O)Nc1ccc(NC(=O)CCC(=O)Nc2nccs2)cc1,O=C(CCC(=O)Nc1nccs1)Nc1ccccc1,2.4589,100.19,0.756212192
Cc1ccc(NC(=O)Nc2ccc(C#N)cc2)cc1N,O=C(Nc1ccccc1)Nc1ccccc1,3.0929,90.94,0.729260627
CC(=O)Nc1sccc1C(=O)Nc1ccc(C#N)cc1O,O=C(Nc1ccccc1)c1ccsc1,2.53608,102.22,0.757925322
COc1ccc(S(=O)(=O)Nc2ccc(-c3nnco3)cc2)cc1C,O=S(=O)(Nc1ccc(-c2nnco2)cc1)c1ccccc1,2.85442,94.32,0.763951733
N#Cc1ccccc1NC(=O)c1occc1N,O=C(Nc1ccccc1)c1ccco1,1.98578,92.05,0.819983807
CC(C)n1nccc1NC(=O)c1cccc(Oc2ncn[nH]2)c1,O=C(Nc1ccn[nH]1)c1cccc(Oc2ncn[nH]2)c1,2.6267,97.72,0.754413098
CCOC(=O)c1csc(NC(=O)Nc2cnoc2)c1,O=C(Nc1cnoc1)Nc1cccs1,2.5568,93.46,0.839892548
Cc1cc(C)nc(NC(=O)c2onc(-c3cnccn3)c2C)c1,O=C(Nc1ccccn1)c1cc(-c2cnccn2)no1,2.70416,93.8,0.799126309
COc1ccc(NC(=O)NCc2ccnc(OC(C)C)c2)cc1N,O=C(NCc1ccncc1)Nc1ccccc1,2.7813,98.5,0.70746202
CCOC(=O)c1c(C)nc(N)nc1CSc1ccc(C)o1,c1coc(SCc2ccncn2)c1,2.73764,91.24,0.670397419
CCc1noc(NC(=O)Nc2ccc(N)cc2Cl)n1,O=C(Nc1ccccc1)Nc1ncno1,2.5116,106.07,0.749555911
COC(=O)c1cc(C)ccc1NC(=O)c1ccc(C(N)=O)cc1C,O=C(Nc1ccccc1)c1ccccc1,2.44124,98.49,0.843044754
Cc1onc(N)c1NC(=O)Nc1ccccc1Cl,O=C(Nc1ccccc1)Nc1cnoc1,2.86262,93.18,0.779024783
Cc1c(NC(=O)c2scnc2C2CC2)cccc1S(N)(=O)=O,O=C(Nc1ccccc1)c1scnc1C1CC1,2.22862,102.15,0.892719301
CCc1noc(CSc2nnc(C3CCCCC3)n2N)n1,c1noc(CSc2nnc(C3CCCCC3)[nH]2)n1,2.2773,95.65,0.668278882
CCOC(=O)c1nc(C)oc1NS(=O)(=O)c1ccc(Cl)cc1,O=S(=O)(Nc1cnco1)c1ccccc1,2.61392,98.5,0.836958706
O=C(CCc1nc(-c2cccnc2)no1)NC1CCCc2occc21,O=C(CCc1nc(-c2cccnc2)no1)NC1CCCc2occc21,2.851,94.05,0.768576874
Cc1n[nH]c(C)c1CNc1nnc(C2CCCCCC2)[nH]c1=O,O=c1[nH]c(C2CCCCCC2)nnc1NCc1cn[nH]c1,2.55474,99.35,0.752811867
CCOC(=O)Nc1ccccc1NC(=O)CSc1cnccn1,O=C(CSc1cnccn1)Nc1ccccc1,2.7758,93.21,0.790188878
COC(=O)Nc1ccc(NC(=O)Nc2nccs2)s1,O=C(Nc1cccs1)Nc1nccs1,3.0269,92.35,0.811737607
Cc1ccc(NC(=O)N2CCC(C(=O)Nc3nc(C)n[nH]3)CC2)cc1,O=C(Nc1ncn[nH]1)C1CCN(C(=O)Nc2ccccc2)CC1,2.30414,103.01,0.796077643
CCC(CC)c1nnc(NC(=O)Nc2nncs2)o1,O=C(Nc1nnco1)Nc1nncs1,2.4687,105.83,0.872141899
NC(=O)c1ccc(NC(=O)c2csc(N3CCCCC3=O)n2)cc1,O=C(Nc1ccccc1)c1csc(N2CCCCC2=O)n1,2.0112,105.39,0.884706295
CC(=O)Nc1ccc(NC(=O)Nc2cc(C)on2)cc1,O=C(Nc1ccccc1)Nc1ccon1,2.58542,96.26,0.801012951
Cc1ccccc1NC(=O)Nc1ncccc1C#N,O=C(Nc1ccccc1)Nc1ccccn1,2.9057,77.81,0.86212887
CCOC(=O)c1c(C)cccc1NC(=O)Nc1nncs1,O=C(Nc1ccccc1)Nc1nncs1,2.66722,93.21,0.847022634
NC(=O)c1ccc(COC(=O)c2ccc(NC(=O)C3CC3)c(F)c2)cc1,O=C(OCc1ccccc1)c1ccc(NC(=O)C2CC2)cc1,2.6301,98.49,0.777446086
COc1ccccc1OCc1nc(C(=O)Nc2nc(C)no2)cs1,O=C(Nc1ncno1)c1csc(COc2ccccc2)n1,2.67442,99.37,0.732205797
O=C(Cc1noc(-c2ccc(Cl)cc2)n1)Nc1ncccn1,O=C(Cc1noc(-c2ccccc2)n1)Nc1ncccn1,2.3612,93.8,0.793965926
Cc1ccc(-c2nonc2NS(=O)(=O)c2ccccc2C)o1,O=S(=O)(Nc1nonc1-c1ccco1)c1ccccc1,2.74724,98.23,0.793651484
CCOC(=O)Nc1ccc(Nc2nccnc2N)cc1,c1ccc(Nc2cnccn2)cc1,2.3708,102.16,0.78997055
CC(=O)Nc1ccc(OS(=O)(=O)c2ccccc2Cl)cc1N,O=S(=O)(Oc1ccccc1)c1ccccc1,2.6483,98.49,0.658184009
CCc1nnc(NC(=O)Nc2ccc(C)cc2N)s1,O=C(Nc1ccccc1)Nc1nncs1,2.63512,92.93,0.751779281
Cc1cc(N)nc(SCC(=O)NC(C#N)c2ccccc2C)n1,O=C(CSc1ncccn1)NCc1ccccc1,2.14882,104.69,0.643806491
COc1ccc(-c2noc(N)c2C#N)c2cccnc12,c1cc(-c2ccon2)c2cccnc2c1,2.35228,97.96,0.764042758
CCOC(=O)c1sc(NC(=O)c2cnc(C)cn2)c(C#N)c1C,O=C(Nc1cccs1)c1cnccn1,2.45562,104.97,0.863333017
CCOc1ccc(NC(=O)Nc2cnoc2C)cc1O,O=C(Nc1ccccc1)Nc1cnoc1,2.73132,96.62,0.798008536
CC(=O)Nc1cccc(NC(=O)c2cnc(C3CC3)nc2O)c1,O=C(Nc1ccccc1)c1cnc(C2CC2)nc1,2.2703,104.21,0.803071344
CCc1noc(C(C)OC(=O)c2cc(C#N)ccc2Cl)n1,O=C(OCc1ncno1)c1ccccc1,3.07508,89.01,0.806376005
Cc1ccc(NC(=O)c2cccc(S(N)(=O)=O)c2)c2cccnc12,O=C(Nc1cccc2ncccc12)c1ccccc1,2.44292,102.15,0.763546178
NC(=O)Cn1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)n1,O=C(Nc1ccccc1)Nc1cc[nH]n1,2.3192,102.04,0.802396176
CCOC(=O)CNc1ncnc(Oc2ccccc2Cl)c1N,c1ccc(Oc2ccncn2)cc1,2.4795,99.36,0.787923164
N#Cc1cccc(NC(=O)c2ccc(O)cc2C#N)c1,O=C(Nc1ccccc1)c1ccccc1,2.38786,96.91,0.868746669
COc1ccc(NC(=O)COc2ccc(NC(N)=O)cc2)cc1C,O=C(COc1ccccc1)Nc1ccccc1,2.51172,102.68,0.757376876
COc1ccccc1NC(=O)NCc1nc(-c2ccco2)no1,O=C(NCc1nc(-c2ccco2)no1)Nc1ccccc1,2.6599,102.42,0.750275505
Cc1csc(NC(=O)CSc2nnc(N)n2C2CCCC2)n1,O=C(CSc1nncn1C1CCCC1)Nc1nccs1,2.47112,98.72,0.812662102
Cc1cc(NC(=O)Nc2cccc(C#N)c2)no1,O=C(Nc1ccccc1)Nc1ccon1,2.4987,90.95,0.845857847
COc1ccc(C(=O)Nc2nnc(-c3ccco3)o2)cc1OC,O=C(Nc1nnc(-c2ccco2)o1)c1ccccc1,2.5991,99.62,0.772021343
CC(C)c1noc(CNC(=O)Nc2ccccc2O)n1,O=C(NCc1ncno1)Nc1ccccc1,2.2203,100.28,0.743296722
CCOC(=O)c1sccc1NC(=O)c1ccccc1OCC(N)=O,O=C(Nc1ccsc1)c1ccccc1,2.0412,107.72,0.744581014
COc1cc(Nc2ncnc(N)c2Cl)ccc1C#N,c1ccc(Nc2ccncn2)cc1,2.33608,96.85,0.892202986
Cc1noc(-c2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)n1,O=C(Nc1ccc(-c2ncno2)cc1)c1ccc2c(c1)OCO2,3.02602,86.48,0.797058872
NC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cc2)o1,O=C(Nc1ccccc1)c1ccco1,2.6759,97.36,0.805428956
CCOC(=O)c1sc(NC(=O)COc2ccccc2C#N)nc1C,O=C(COc1ccccc1)Nc1nccs1,2.5174,101.31,0.807327957
